SYMBOL	Tumour_sample_1	Tumour_sample_2	Normal_sample_1	Normal_sample_2	Normal_sample_3	Normal_sample_4
RP11-53B5.1	0	0	0	0	0	0
ANXA2P2	9488.89886270749	9684.0694167643	9270.43569231056	8976.39763075969	9230.75042183654	9046.14071607252
RP11-57H12.2	1.81744854677408	1.82099838600306	1.84174743067658	2.76878397000607	1.84744329467358	3.67393266974211
RP1-85F18.5	1.81744854677408	3.64199677200613	2.76262114601487	3.6917119600081	4.61860823668395	2.75544950230659
RP11-111F5.2	0	0	0	0	0	0
RP4-581O6.1	0	0	0	0	0	0
FAM27D1	0	0	0	0	0	0
RP5-1007M22.2	13.6308641008056	18.2099838600306	18.4174743067658	16.6127038200364	22.169319536083	17.451180181275
RP11-54D18.3	0	0	1.84174743067658	0	0	0
AC108868.6	0	0	0	0	0	0
AC093642.6	0	0	0	0	0	0
ZNF736P12Y	0	0	0	0	0	0
CAP1P2	190.832097411279	201.220321653339	235.743671126602	220.579789610484	219.845752066156	183.696633487106
AC005537.2	2.72617282016112	1.82099838600306	4.60436857669145	3.6917119600081	0.92372164733679	1.83696633487106
RP11-571E6.4	0	0	0	0	0	0
AP001059.5	0	0	0	0	0	0
AC107021.1	10.9046912806445	10.0154911230169	10.1296108687212	9.22927990002024	9.2372164733679	9.18483167435528
MTND1P13	0	0	0	0	0	0
HSPE1P25	0	0	0	0	0.92372164733679	0
AL132709.8	6.36106991370929	6.37349435101073	6.44611600736803	4.61463995001012	4.61860823668395	3.67393266974211
AC074183.4	77.2415632378985	81.9449273701379	64.4611600736803	62.7591033201377	69.2791235502593	71.6416870599712
LEF1-AS1	0.908724273387042	0	0	0	0	0
RP5-1109J22.1	2.72617282016112	4.55249596500766	0	1.84585598000405	1.84744329467358	0.918483167435528
AC009410.1	0	0	0	0	0	0
LSM12P1	160.844196389506	152.963864424257	148.260668169465	177.202174080389	157.032680047254	160.734554301217
RP1-218B13.1	0	0	0	0	0	0
RP11-275F13.3	0.908724273387042	0.910499193001532	2.76262114601487	0.922927990002024	1.84744329467358	1.83696633487106
AC007391.2	0	1.82099838600306	0	0	0	0
TCEB1P15	0	0	0	0	0	0
MAGEB6P1	0	0	0	0	0	0
RP5-991C6.4	0	0	0	0	0	0
AC079781.7	0	0	0	0	0	0
AC092168.2	2.72617282016112	2.7314975790046	1.84174743067658	2.76878397000607	3.69488658934716	4.59241583717764
RP11-87N24.3	0	0	0	0	0	0
GS1-115G20.2	0	1.82099838600306	0	0	0	0
RP11-26H16.1	0	0.910499193001532	0	0	0	0.918483167435528
DEFT1P2	0	0	0	0	0	0
SCAND3	0	0	0	0	0	0
PSMD10P3	19.0832097411279	25.4939774040429	24.8635903141338	25.8419837200567	21.2455978887462	27.5544950230659
RP11-45J1.1	3.63489709354817	6.37349435101073	3.68349486135316	1.84585598000405	1.84744329467358	2.75544950230659
RP4-530I15.9	0	5.46299515800919	0	5.53756794001215	3.69488658934716	3.67393266974211
LINC01105	0	0	0	0	0	0
AC007392.3	0	0	0	0	0	0.918483167435528
HNRNPCP9	0	0	0	0	0	0
CTA-125H2.3	0	0	0	0	0	0
AC009784.3	0	0	0	0	0	0
NPM1P34	0	1.82099838600306	1.84174743067658	0.922927990002024	0.92372164733679	0.918483167435528
AC092687.4	0	0	0	0	0	0
AC093390.1	0	0.910499193001532	0	0	0	0
AC005772.2	0	0	0	0	0	0
RP11-173A6.2	5.45234564032225	6.37349435101073	4.60436857669145	2.76878397000607	4.61860823668395	9.18483167435528
RP11-255N24.4	54.5234564032225	44.6144604570751	47.885433197591	48.9151834701073	48.9572473088499	50.5165742089541
RP11-307E17.8	0	0	0	0	0.92372164733679	0
USP9YP33	0	0	0	0	0	0
LINC01063	4.54362136693521	3.64199677200613	3.68349486135316	0.922927990002024	1.84744329467358	3.67393266974211
AF003529.2	0	0	0	0	0	0
RPS29P28	0	0	0	0	0	0
TMEM253	9.99596700725746	6.37349435101073	4.60436857669145	3.6917119600081	9.2372164733679	9.18483167435528
AC004901.1	0	0	0	0	0	0
RP1-302D9.3	0	0	0	0	0	0
MRPL35P2	0.908724273387042	2.7314975790046	4.60436857669145	3.6917119600081	3.69488658934716	4.59241583717764
LINC01031	0	0	0	0	0	0
AL035610.1	0.908724273387042	0	0.920873715338289	0	0	0
XXbac-BPG254F23.7	0	0	0	0	0	0
LARGE-IT1	0	0	0	0	0	0
RPS6KA2-IT1	0	0	0	0	0	0
RPL31P7	0	0.910499193001532	0.920873715338289	0	0.92372164733679	0
LINC01104	0	0	0	0	0	0
RP11-261C10.4	0	0	0	0	0	0
RP11-141J10.1	0	0	0	0	0	0
HCFC2P1	0	0	0	0	0	0
AC011233.2	0	0	0	0	0	0
AC016724.6	6.36106991370929	11.8364895090199	3.68349486135316	5.53756794001215	8.31349482603111	9.18483167435528
PNLIPP1	0	0	0	0	0	0
RP11-307C12.11	11.8134155540315	20.0309822460337	19.3383480221041	20.3044157800445	19.3981545940726	23.8805623533237
GS1-122H1.3	0	0	0	0	0	0
AC079781.8	0	0	0	0	0	0.918483167435528
CTD-2619J13.14	149.939505108862	143.858872494242	134.44756243939	106.136718850233	137.634525453182	129.50612660841
RP11-152L7.2	0	0	0	0	0	0
AC108059.2	0	0.910499193001532	0	0	0	0
MTCO3P2	0	0.910499193001532	0	0	0	0
RP11-509J21.1	0.908724273387042	0.910499193001532	4.60436857669145	3.6917119600081	3.69488658934716	2.75544950230659
RPL32P28	0	0	0	0	0	0
AL022344.2	0	0	0	0	0	0
RP11-149I23.3	0.908724273387042	1.82099838600306	0.920873715338289	0	0	0.918483167435528
RP11-126O22.1	0	0	0	0	0	0
TMA7	23.6268311080631	33.6884701410567	23.0218428834572	23.9961277400526	36.0251442461348	38.5762930322922
RP11-360D2.1	0	0	0	0	0.92372164733679	0
AC018693.5	0	0.910499193001532	0	0	0	0
RP11-123G9.1	0	0	0	0	0	0
RP11-187C18.2	0.908724273387042	0	0	0	0	0.918483167435528
LINC00384	0	0	0.920873715338289	0	1.84744329467358	0
BACH1-AS1	0	0.910499193001532	1.84174743067658	0	0.92372164733679	0.918483167435528
MCTS1	690.630447774152	712.9208681202	686.971791642364	750.340455871646	678.935410792541	763.259512138924
RP11-349P19.1	0	0	0	0	0	0
RP13-30A9.1	0	0	0	0	0	0
AP001057.1	0	0	0	0.922927990002024	0	0
DYTN	0	0	0	0	0	0
AC097374.4	0	0	0	0	0	0
AC011385.2	0	0	1.84174743067658	0	0	0
RP11-143P4.2	0	0	0	0	0	0
NCOA7-AS1	0.908724273387042	0	0	0	0	0.918483167435528
NDFIP2-AS1	0	0	0	0.922927990002024	0	0
IMPDH1P10	0	0	0.920873715338289	4.61463995001012	4.61860823668395	2.75544950230659
RPS15AP12	2.72617282016112	5.46299515800919	0.920873715338289	3.6917119600081	2.77116494201037	0
RP3-461P17.6	0	0	0	0	0	0
DUXAP7	0	0	0	0	0	0
IFNWP5	0	0	0	0	0	0
LINC00867	0	1.82099838600306	0	0	0	0
AC073257.1	0.908724273387042	0	0	0	0	0
RP11-367H5.8	0	0.910499193001532	0	0	0	0
PSAT1P2	0	0.910499193001532	0	0	0.92372164733679	0.918483167435528
RP11-307I2.1	0	0	0	0	0	0
FMO11P	0	0	0	0	0	0
FERP1	2.72617282016112	2.7314975790046	1.84174743067658	2.76878397000607	0.92372164733679	2.75544950230659
ST13P4	0	0	0.920873715338289	0.922927990002024	0.92372164733679	0.918483167435528
RP11-353N4.8	0	0	0	0	0	0
AC073218.3	0	0	0	0	0	0
RP11-193H5.5	0	0	0	0	0	0
AF277315.19	20.900658287902	10.0154911230169	14.7339794454126	23.0731997500506	19.3981545940726	11.0217980092263
RP11-252O2.2	4.54362136693521	5.46299515800919	4.60436857669145	7.38342392001619	5.54232988402074	5.51089900461317
RAB9BP1	0	0	0	0	0	0
RAP2C-AS1	2.72617282016112	6.37349435101073	7.36698972270631	7.38342392001619	7.38977317869432	4.59241583717764
RP11-548K12.7	0	0	0	0	0	0
USP12-AS1	0.908724273387042	0	0	0	0	0
RPLP1P13	1.81744854677408	0	0.920873715338289	1.84585598000405	0	0.918483167435528
AC092669.3	0	0	0	0	0	0
RP5-905H7.6	0	0	0	0	0	0
RP4-799P18.5	1.81744854677408	0	2.76262114601487	0	0	1.83696633487106
AC137675.1	0	0	0	0	0	0
RP11-180D15.1	0	0	0	0	0	0
LINC00708	0	0	0	0	0	0
RP11-57C19.2	22.718106834676	23.6729790180398	13.8131057300743	16.6127038200364	19.3981545940726	12.8587643440974
OR2H5P	0	0	0	0	0	0
CTB-164L20.1	0	0	0	0	0	0
RP4-659I19.1	0.908724273387042	0	0	0	0	0
RP11-146N23.1	250.807899454823	230.356295829388	181.412121921643	167.049966190366	193.057824293389	188.289049324283
MTND4P24	9.99596700725746	6.37349435101073	3.68349486135316	3.6917119600081	10.1609381207047	6.4293821720487
RP11-100G15.2	0	0	0	0	0	0
RP6-27P15.2	0	0	0	0	0	0
RP11-370K11.1	0	0	0	0	0.92372164733679	0
CNOT7P2	5.45234564032225	4.55249596500766	4.60436857669145	2.76878397000607	2.77116494201037	9.18483167435528
RP11-311P8.2	5.45234564032225	1.82099838600306	4.60436857669145	3.6917119600081	3.69488658934716	9.18483167435528
FTH1P7	39.0751437556428	24.5834782110414	16.5757268760892	32.3024796500709	28.6353710674405	36.7393266974211
RP11-312J18.6	1.81744854677408	0.910499193001532	0.920873715338289	0.922927990002024	1.84744329467358	2.75544950230659
RP11-134D3.1	0	0	0	0	0.92372164733679	0
RP11-62I21.1	0	0	0	0	0	0
AL157359.4	0	0	0	0	0	0
RP1-313L4.3	1.81744854677408	2.7314975790046	4.60436857669145	0.922927990002024	2.77116494201037	0.918483167435528
TOMM22P2	0	0	0	0	0	0
MTRNR2L4	5.45234564032225	3.64199677200613	3.68349486135316	5.53756794001215	2.77116494201037	2.75544950230659
RP11-302L19.1	0	0	0	0	0	0
RP4-633H17.2	0	0	0	0	0	0
RPL3P8	0	0	0	0	0	0
RP4-564O4.1	0	0	0	0	0	0
AC098824.6	29.0791767483853	37.3304669130628	35.9140748981933	32.3024796500709	27.7116494201037	25.7175286881948
SLC25A6P2	91.7811516120912	87.4079225281471	61.6985389276654	73.8342392001619	76.6688967289536	60.6198890507449
TET1P1	0	0	0	0.922927990002024	0	0
CDY18P	0	0	0	0	0	0
RP3-477M7.5	7.26979418709633	8.19449273701379	1.84174743067658	0.922927990002024	5.54232988402074	5.51089900461317
PHBP15	1.81744854677408	0.910499193001532	0	0	0.92372164733679	0
RP11-395D3.1	0	0	0	0	0	0
RP11-398M15.1	0.908724273387042	0	0.920873715338289	0	0	0.918483167435528
OR2L6P	0	0	0	0	0	0
IGHV3-43	0	0	0	0	0	0
FTLP8	3.63489709354817	1.82099838600306	2.76262114601487	0.922927990002024	0	4.59241583717764
RP1-149A16.16	0.908724273387042	5.46299515800919	1.84174743067658	1.84585598000405	3.69488658934716	2.75544950230659
AC008440.5	0	0	0	0	0	0
RP3-434O14.8	0	0	0	0	0	0
CNN2P10	0	0	0	0	0	0
LINC00202-1	43.618765122578	47.3459580360797	34.0723274675167	43.3776155300951	42.4911957774924	42.2502257020343
LINC01047	0	0	0	0	0	0
ARSFP1	0	0	0	0	0	0
AC013401.2	0	0	0	0	0	0
RP11-77O7.1	0.908724273387042	0	0.920873715338289	0	0.92372164733679	0.918483167435528
LINC00865	0	0	0	0	0	0
TPM4P1	3.63489709354817	3.64199677200613	1.84174743067658	5.53756794001215	2.77116494201037	5.51089900461317
RP11-573D15.2	9.99596700725746	7.28399354401226	17.4966005914275	10.1522078900223	7.38977317869432	7.34786533948423
RP11-203H2.1	0	0	0	0	0	0
CDY3P	0	0	0	0	0	0
ASCL5	7.26979418709633	6.37349435101073	10.1296108687212	11.0751358800243	4.61860823668395	8.26634850691975
AC017080.1	1.81744854677408	1.82099838600306	0	0.922927990002024	0.92372164733679	0
RBPJP5	0	0	0	0	0	0
RP5-1125M8.3	0	0	0	0	0	0
DYNLT3P1	7.26979418709633	6.37349435101073	9.20873715338289	10.1522078900223	7.38977317869432	4.59241583717764
ZYG11AP1	0	0	0	0	0	0
RP11-408E5.5	0	0	0	0	0	0
RP4-705F19.1	0	0	0	0	0	0
LL0XNC01-37G1.2	0	0	0	0	0	0
RP11-30L8.1	0	0	0	0	0	0
CSF2RBP1	0	0	0	0	0	0
TMEM114	0	0	0	0	0	0
RP11-4C20.3	0	2.7314975790046	0	0	0	0
BTF3L4P1	7.26979418709633	8.19449273701379	13.8131057300743	7.38342392001619	12.9321030627151	16.5326970138395
RP4-560B9.5	0	0	0	0	0	0
KRTAP25-1	0	0	0	0	0	0
USP17L24	0	0	0	0	0	0
XXyac-YX155B6.5	0	0	0	0	0	0
ACTR3P2	112.681809899993	145.679870880245	130.764067578037	152.283118350334	148.719185221223	143.283374119942
OR52I1	0.908724273387042	0	0	0	0	0
INTS4L2	0	0	0	0	0	0
RP4-764O22.1	0	0	0	0	0	0
FTH1P1	0.908724273387042	1.82099838600306	0	1.84585598000405	0.92372164733679	0.918483167435528
RP11-782C8.2	11.8134155540315	10.0154911230169	9.20873715338289	12.9209918600283	12.0083814153783	9.18483167435528
AC104651.3	0	0	0	0	0	0
IFNWP15	0	0	0	0	0	0
MTND1P32	0	0	0	0	0	0
RP11-240L7.4	0.908724273387042	0	0	0	0.92372164733679	0.918483167435528
GNG12-AS1	5.45234564032225	3.64199677200613	2.76262114601487	6.46049593001417	4.61860823668395	0.918483167435528
TCEB2P3	0	0	0	0	0	0
RP11-80K6.2	0	0	0	0	0	0
SLC6A1-AS1	0	0	0	0	0	0
RP1-292B18.3	0.908724273387042	0	0	0	0	0
ALDH7A1P2	0	0	0	0	0	0
PAICSP7	0	0	0	0	0	0
RP4-715N11.2	0	0	0	0	0	0
RP11-154D6.1	3.63489709354817	4.55249596500766	3.68349486135316	2.76878397000607	1.84744329467358	4.59241583717764
RP11-510N19.2	0	0	0	0	0	0
RP11-10N16.3	0	0	0	0	0	0
RP1-105O18.1	0	0	0	0	0	0
FAM215B	0	0	0	0	0	0
RP11-132A1.3	0	0	0	0	0	0
RP11-205M20.7	2.72617282016112	3.64199677200613	1.84174743067658	8.30635191001822	0.92372164733679	1.83696633487106
CLCP1	0	0	0	0	0	0
AC012485.2	0.908724273387042	0.910499193001532	0	0	0.92372164733679	0
DAOA-AS1	0	0	0	0	0	0
GS1-122H1.1	0	0	0	0	0	0
RP11-557H15.4	0	0	0	0	0	0
RP1-249I4.2	1.81744854677408	0.910499193001532	0	0	0	0
PSMC1P13	0	0	0	0	0	0
RP1-124C6.1	0	0	0	0	0	0
AC009299.5	66.336871957254	67.3769402821134	61.6985389276654	66.4508152801457	60.0419070768914	55.1089900461317
AC008440.10	47.2536622161262	40.0619644920674	43.2810646208996	50.7610394501113	39.720030835482	47.7611247066475
AC093627.7	0	0	0	0	0	0
RP11-395C17.1	1.81744854677408	1.82099838600306	0.920873715338289	0.922927990002024	0	1.83696633487106
AC011286.1	0.908724273387042	0.910499193001532	0	0	0	0
RP3-481A17.1	19.9919340145149	24.5834782110414	28.547085175487	24.9190557300547	17.550711299399	22.9620791858882
RPS27AP2	5.45234564032225	4.55249596500766	4.60436857669145	7.38342392001619	1.84744329467358	0.918483167435528
RP11-47G11.2	0	0	0	0	0.92372164733679	0
RP11-435D7.3	0.908724273387042	1.82099838600306	0.920873715338289	0.922927990002024	0.92372164733679	0.918483167435528
RP11-782C8.3	2.72617282016112	1.82099838600306	1.84174743067658	0.922927990002024	3.69488658934716	0.918483167435528
AC009313.2	0.908724273387042	0	0	0	0	0
RPL4P2	6.36106991370929	6.37349435101073	6.44611600736803	2.76878397000607	7.38977317869432	2.75544950230659
RP11-46O21.2	1.81744854677408	0	0	0.922927990002024	0.92372164733679	0
AC087163.2	1.81744854677408	4.55249596500766	2.76262114601487	2.76878397000607	4.61860823668395	4.59241583717764
SC22CB-1E7.1	1255.85694582089	1255.57838714911	1291.98582261962	1247.79864248274	1348.63360511171	1294.14278291666
RP11-488L18.8	0	0	0	0	0	0
LINC00279	0	0	0	0	0	0
YBX1P7	0	0	0	0	0	0
LL22NC03-102D1.16	0	0	0	0	0	0
SEMA3B-AS1	7.26979418709633	7.28399354401226	6.44611600736803	11.9980638700263	13.8558247100519	6.4293821720487
RP11-655G22.1	0	0	0	0	0	0
VIPR1-AS1	0	0	0	0	0	0
RP11-263F14.3	0	0	0	0	0	0
RP5-955M13.4	0	0	0	0	0	0
AC104777.1	0	0	0	0	0	0
AP000281.2	0	0	0	0	0	0
RP11-632K21.3	0	0	0	0	0	0
ATP5LP2	22.718106834676	17.2994846670291	11.9713582993978	17.5356318100385	11.0846597680415	12.8587643440974
RP1-102D24.5	1.81744854677408	1.82099838600306	0.920873715338289	0	0.92372164733679	0.918483167435528
VDAC1P9	0	0	0	0	0	0
FTLP2	1071.38591832332	1039.79007840775	1077.4222469458	1293.94504198284	1279.35448156145	1206.88688201028
RP5-882O7.4	0	2.7314975790046	3.68349486135316	0.922927990002024	1.84744329467358	0.918483167435528
AF241726.2	10.9046912806445	2.7314975790046	5.52524229202974	3.6917119600081	3.69488658934716	2.75544950230659
RP11-504P24.2	0	3.64199677200613	1.84174743067658	0.922927990002024	0.92372164733679	3.67393266974211
MTCYBP3	0	0	0	0	0	0
GPR79	0	0.910499193001532	0	0	0	0
RP11-136C24.1	5.45234564032225	4.55249596500766	5.52524229202974	1.84585598000405	8.31349482603111	5.51089900461317
AC016910.1	0.908724273387042	0	0.920873715338289	2.76878397000607	0	0
RPL29P28	0	0	0	0	0.92372164733679	0
RP11-308D16.1	0	0	0.920873715338289	0	0	0
ZDHHC20P4	31.8053495685465	37.3304669130628	36.8349486135316	31.3795516600688	26.7879277727669	38.5762930322922
OR52U1P	0	0	0	0	0	0
OR5K1	0	0	0	0	0	0
AC010677.5	1.81744854677408	0.910499193001532	0.920873715338289	1.84585598000405	0.92372164733679	3.67393266974211
RP11-204I15.1	0	0	0	0	0	0
RPS3AP25	3.63489709354817	0.910499193001532	0.920873715338289	0	0	0
RP11-66B24.2	5.45234564032225	17.2994846670291	13.8131057300743	11.0751358800243	6.46605153135753	11.0217980092263
SKA2P1	64.51942341048	83.765925756141	61.6985389276654	66.4508152801457	67.4316802555857	67.9677543902291
LINC00493	472.536622161262	441.592108605743	422.681035340275	449.465931130986	434.149174248291	437.197987699312
RP11-134K13.2	89.9637030653171	81.9449273701379	71.8281497963866	72.9113112101599	71.1265668449329	81.745001901762
NDUFA5P1	0	0	0	0	0	0
RANP2	0	1.82099838600306	0	0.922927990002024	0	0
AC002366.3	0.908724273387042	0	0.920873715338289	0	0	0
RPL5P6	1.81744854677408	0.910499193001532	0	0	4.61860823668395	0
AC090696.2	0	0	0	0	0	0
RP3-399L15.1	0	0	0	0	0	0
RP1-76B20.11	0	0	0	0	0	0
TMPRSS11CP	0.908724273387042	0	1.84174743067658	0	0	1.83696633487106
USP17L13	0	0	0	0	0	0
RAD17P1	15.4483126475797	28.2254749830475	16.5757268760892	28.6107676900628	24.9404844780933	20.2066296835816
LINC00112	0	0	0.920873715338289	0	0	0
RP11-511I11.1	0	0	0	0	0	0
RP11-234K24.3	0.908724273387042	0.910499193001532	0	0.922927990002024	2.77116494201037	2.75544950230659
RP11-641C17.2	0	0.910499193001532	0	1.84585598000405	0	1.83696633487106
AC140481.4	0	0	0	0	0	0
AC019185.3	0	0	0	0	0	0
AC009495.3	0	0.910499193001532	0	0	0	0
RP1-315G1.3	0	1.82099838600306	5.52524229202974	1.84585598000405	0.92372164733679	2.75544950230659
RP11-343J18.2	0	0	0	0	0	0
CTB-51J22.1	0.908724273387042	0.910499193001532	0.920873715338289	0.922927990002024	0.92372164733679	1.83696633487106
BPESC1	0.908724273387042	0	0	0	0	0.918483167435528
CT45A3	0	0	0	0	0	0
RP11-678B3.1	0	0	0	0	0	0
TTTY19	0	0	0	0	0	0
IL9RP2	0	0	0	0	0	0
KNOP1P4	4.54362136693521	8.19449273701379	4.60436857669145	8.30635191001822	8.31349482603111	4.59241583717764
PRAMEF6	0	0	0	0	0	0
USP9YP29	0	0	0	0	0	0
RP11-508M1.7	0	0	0	0	0	0
RPL21P131	0	0	0.920873715338289	0	0	0.918483167435528
RPL31P15	0	0	0	0	0	0
RP11-578F21.10	0	0	0	0	0	0
RP11-341A11.2	0	0	0	0	0	0
C9orf172	89.9637030653171	91.9604184931547	93.9291189645055	70.1425272401539	96.990772970363	99.1961820830371
RP11-103C3.1	0	0	0	0	0	0
RP11-487I5.4	0	0	0	0	0	0
CTSLP7	0	0	0	0	0	0
RPL18AP7	8.17851846048337	10.0154911230169	10.1296108687212	8.30635191001822	8.31349482603111	8.26634850691975
CTD-3184A7.4	94.5073244322523	83.765925756141	55.2524229202974	70.1425272401539	72.9740101396064	75.3156197297133
AC010745.4	0	0	0	0	0	0
RP11-132A1.4	148.122056562088	174.815845056294	140.893678446758	148.591406390326	169.041061462633	142.364890952507
RP13-60P5.2	0	0	0	0	0	0
MTND5P3	0	0	0	0	0	0
RP11-416N4.1	4.54362136693521	6.37349435101073	7.36698972270631	5.53756794001215	5.54232988402074	2.75544950230659
RP4-730K3.3	11.8134155540315	5.46299515800919	9.20873715338289	5.53756794001215	12.0083814153783	8.26634850691975
AC016768.1	0	0	0	0	0	0
RP4-794H19.1	8.17851846048337	7.28399354401226	4.60436857669145	7.38342392001619	8.31349482603111	11.9402811766619
RP11-3J10.7	48.1623864895132	57.3614491590965	59.8567914969888	51.6839674401134	47.1098040141763	57.8644395484383
LARS2-AS1	0	0	0	0	0	0
RP11-5P18.10	6.36106991370929	8.19449273701379	5.52524229202974	8.30635191001822	5.54232988402074	9.18483167435528
SLC16A6P1	2.72617282016112	4.55249596500766	2.76262114601487	10.1522078900223	2.77116494201037	5.51089900461317
AC005029.1	0	0	0	0.922927990002024	0	0
OR4F14P	0	0	0	0	0	0
BMPR1APS2	0	0	0	0	0	0
RP11-644C3.1	0	0	0	0	0	0
RP11-13E1.5	0	0	0	0	0	0
RP11-195C7.2	0	0	0.920873715338289	0	0	0
CTA-125H2.1	0	0	0	0	0	0
RP5-1022J11.2	0.908724273387042	0	0	0	0	0
RP11-337A23.5	0	0	0	0	0	0
TMA16P2	25.4442796548372	23.6729790180398	30.3888326061636	23.0731997500506	27.7116494201037	27.5544950230659
RP11-313D6.3	10.9046912806445	3.64199677200613	7.36698972270631	7.38342392001619	5.54232988402074	8.26634850691975
RP11-241F15.7	0	0	0.920873715338289	0	0	0
EEF1B2P3	534.32987275158	543.568018221915	555.286850348989	549.142154051204	552.385545107401	570.378046977463
NCKAP5-IT1	0	0	0	0	0.92372164733679	0
HSFY5P	0	0	0	0	0	0
CT45A1	0	0	0	0	0	0
AC010900.2	0	2.7314975790046	2.76262114601487	0	2.77116494201037	2.75544950230659
RP11-224O19.2	38.1664194822557	27.314975790046	34.0723274675167	23.0731997500506	24.0167628307565	32.1469108602435
RP4-654C18.1	15.4483126475797	14.5679870880245	8.2878634380446	14.7668478400324	11.0846597680415	9.18483167435528
AC098820.3	3.63489709354817	6.37349435101073	4.60436857669145	0.922927990002024	4.61860823668395	1.83696633487106
RP11-18B3.2	20.900658287902	22.7624798250383	19.3383480221041	26.7649117100587	15.7032680047254	27.5544950230659
RASA3-IT1	0.908724273387042	0	0	0	0.92372164733679	0
MFAP1P1	1.81744854677408	1.82099838600306	0	0	0	0
OSBPL10-AS1	0	0	0	0.922927990002024	0	0.918483167435528
RP4-756H11.1	0	0	0	0	0	0
NPM1P13	0	0	0	0	0	0
RPL12P11	0.908724273387042	0	0	0.922927990002024	0.92372164733679	0.918483167435528
RP11-403N16.2	0	0	0	0	0	0
AC069287.1	0	0	0	0	0	0
RPL3P12	1.81744854677408	5.46299515800919	0	2.76878397000607	4.61860823668395	2.75544950230659
ADIPOR1P1	0	0	0	0.922927990002024	0.92372164733679	0
RP5-1011O1.2	0	0	0	0	0	0
RP11-512F24.1	210.824031425794	218.519806320368	230.218428834572	236.269565440518	216.150865476809	225.028376021704
AP005273.1	0	0	0	0	0	0
AC073464.7	0	0	0	0	0	0
CYCSP8	0	0	0	0	0	0
AC105053.4	6.36106991370929	7.28399354401226	8.2878634380446	2.76878397000607	7.38977317869432	8.26634850691975
XXbac-BPG308J9.3	0	0	0	0	0	0
MRPL45P1	18.1744854677408	16.3889854740276	16.5757268760892	19.3814877900425	15.7032680047254	11.0217980092263
OR2AH1P	0	0	0	0	0	0
RP11-329A14.2	0	0	0	0	0	0
LL22NC03-75A1.9	0	0	0	0	0	0
AC112198.1	0	0	0.920873715338289	0	0	0
AC074366.3	0	0	0.920873715338289	0	0	0
RP11-29H23.4	0.908724273387042	1.82099838600306	0	0.922927990002024	0	0
AC012507.3	0	0	0	0	0	0
ZNF886P	0	0	0	0	0	0
RP11-332K15.1	0	0	0	0	0	0
SS18L2P1	1.81744854677408	0	4.60436857669145	0.922927990002024	0	6.4293821720487
AC025750.6	0	0	0	0	0	0.918483167435528
RP11-14N7.2	68.1543205040281	53.7194523870904	66.3029075043568	50.7610394501113	56.3470204875442	47.7611247066475
RP4-673D20.3	0.908724273387042	0.910499193001532	3.68349486135316	0.922927990002024	0	0
RP1-257I9.2	0	0	0	0	0	0
RP1-102K2.6	1.81744854677408	4.55249596500766	0.920873715338289	3.6917119600081	0.92372164733679	2.75544950230659
AC027612.1	18.1744854677408	20.9414814390352	20.2592217374424	14.7668478400324	17.550711299399	22.9620791858882
RP11-63K6.7	0	0	0	0	0	0
AC093673.5	99.0509457991875	106.528405581179	107.74222469458	101.522078900223	96.990772970363	101.033148417908
OR5H8P	0	0	0	0	0	0
RP11-74C1.4	1.81744854677408	0.910499193001532	1.84174743067658	0.922927990002024	1.84744329467358	0.918483167435528
RP11-385M4.1	0	0	0	0.922927990002024	0	0
LINC00945	0	0	0	0	0	0
RPL36P19	0	0	0	0	0	0
DPYD-IT1	0	0	0	0	0	0
IGHD4-11	0	0	0	0	0	0
KB-318B8.7	13.6308641008056	11.8364895090199	10.1296108687212	12.9209918600283	12.0083814153783	10.1033148417908
RP11-458F8.1	9.08724273387042	8.19449273701379	4.60436857669145	4.61463995001012	8.31349482603111	4.59241583717764
AC010744.1	0	0	0	0	0	0
SRD5A1P1	11.8134155540315	10.0154911230169	9.20873715338289	13.8439198500304	7.38977317869432	13.7772475115329
RP11-233E12.2	0.908724273387042	0	0	0	0	0
AC006026.10	58.1583534967707	39.1514652990659	39.5975697595464	37.840047590083	48.9572473088499	56.0274732135672
RSU1P2	0	0	0	0	0	0
AC104088.1	0	0	0	0	0.92372164733679	0
AC092570.4	0	0	0.920873715338289	0	1.84744329467358	0.918483167435528
RP11-4M23.3	0	0	0	0	0	0
KCND3-IT1	0	0	0	0	0	0
GS1-124K5.12	61.7932505903188	58.2719483520981	50.6480543436059	52.6068954301154	43.4149174248291	51.4350573763896
C21orf37	0	0	0.920873715338289	0	0	0
GTF2IP1	1.81744854677408	0	0	0	0.92372164733679	0
TPMTP3	2.72617282016112	0	0	0	0	0
AC026214.2	0	0	0	0	0	0
RP4-591N18.2	0.908724273387042	0	0.920873715338289	0	0.92372164733679	2.75544950230659
GLUD1P8	0	0	0	0	0	0
RPL23AP35	0	0	0	0.922927990002024	0	0
RP11-435B5.2	0	0	0	0	0	0
RPL3P4	1287.66229538944	1269.23587504414	1353.68436154729	1209.95859489265	1359.71826487976	1316.18637893511
RP11-137D19.1	2.72617282016112	2.7314975790046	1.84174743067658	4.61463995001012	7.38977317869432	4.59241583717764
CTC-303L1.1	20.900658287902	22.7624798250383	18.4174743067658	12.9209918600283	21.2455978887462	28.4729781905014
CTD-3105H18.10	0	0	0	0	0	0
AC079742.4	0	0	0	0	0	0
RP11-85L21.5	0	0	0	0	0	0
